path,timestamp,label,benchmark_set,structure,schema_version,schema_description,model,run_number,question_id,question,category,operation,status,success,failure_reason,precision,recall,f1,true_positive,gold_count,generated_count,missing_count,extra_count,comparison_mode,empty_result_equivalence,projection_precision,projection_recall,llm_ms,gold_query_ms,generated_query_ms,scoring_ms,total_ms
results\structured_complex\structured_advanced\20260525_190243_structured_advanced_structured_complex_gpt-4.1-mini_run02.json,20260525_190243,structured_advanced_structured_complex_gpt-4.1-mini_run02,complex,structured,advanced,structured_advanced,gpt-4.1-mini,02,105,"Finn partier der politikere har minst én selskapsrolle eller minst ett personlig eierskap. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere, antall rolleoppføringer og antall eierskap.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.3043,0.3889,0.3415,7,18,23,11,16,"aggregate row values, ignoring output alias names",False,,,2369,0,54,1,2424
results\structured_complex\structured_advanced\20260525_191143_structured_advanced_structured_complex_gpt-5-mini_run02.json,20260525_191143,structured_advanced_structured_complex_gpt-5-mini_run02,complex,structured,advanced,structured_advanced,gpt-5-mini,02,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,18,18,18,"aggregate row values, ignoring output alias names",False,,,19616,0,793,1,20411
results\structured_complex\structured_advanced\20260525_191143_structured_advanced_structured_complex_gpt-5-mini_run02.json,20260525_191143,structured_advanced_structured_complex_gpt-5-mini_run02,complex,structured,advanced,structured_advanced,gpt-5-mini,02,105,"Finn partier der politikere har minst én selskapsrolle eller minst ett personlig eierskap. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere, antall rolleoppføringer og antall eierskap.",complex_pipeline_stress,aggregate,llm_error,False,JSON parse error: Expecting value: line 1 column 1 (char 0),,,,,,,,,,False,,,27736,,,,27736
results\structured_complex\structured_advanced\20260525_191443_structured_advanced_structured_complex_gpt-4.1-mini_run03.json,20260525_191443,structured_advanced_structured_complex_gpt-4.1-mini_run03,complex,structured,advanced,structured_advanced,gpt-4.1-mini,03,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,0,18,0,"aggregate row values, ignoring output alias names",False,,,3347,0,4,0,3351
results\structured_complex\structured_advanced\20260525_191443_structured_advanced_structured_complex_gpt-4.1-mini_run03.json,20260525_191443,structured_advanced_structured_complex_gpt-4.1-mini_run03,complex,structured,advanced,structured_advanced,gpt-4.1-mini,03,102,"Finn selskaper som både har eierskapsoppføringer i 2023 og aksjeeierbokoppføringer i 2023. Ta med navn, organisasjonsnummer, antall eierskapsoppføringer i 2023 og antall aksjeeierbokoppføringer i 2023.",complex_pipeline_stress,aggregate,generated_query_error,False,"Executor error during aggregate command on namespace: groundtruthStructured.selskap :: caused by :: operation exceeded time limit, full error: {'ok': 0.0, 'errmsg': 'Executor error during aggregate command on namespace: groundtruthStructured.selskap :: caused by :: operation exceeded time limit', 'code': 50, 'codeName': 'MaxTimeMSExpired'}",,,,,,,,,,False,,,3407,0,60018,,63426
results\structured_complex\structured_advanced\20260525_191443_structured_advanced_structured_complex_gpt-4.1-mini_run03.json,20260525_191443,structured_advanced_structured_complex_gpt-4.1-mini_run03,complex,structured,advanced,structured_advanced,gpt-4.1-mini,03,105,"Finn partier der politikere har minst én selskapsrolle eller minst ett personlig eierskap. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere, antall rolleoppføringer og antall eierskap.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.3182,0.3889,0.35,7,18,22,11,15,"aggregate row values, ignoring output alias names",False,,,2260,0,77,1,2338
results\structured_complex\structured_advanced\20260525_192127_structured_advanced_structured_complex_gpt-5-mini_run03.json,20260525_192127,structured_advanced_structured_complex_gpt-5-mini_run03,complex,structured,advanced,structured_advanced,gpt-5-mini,03,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,18,18,18,"aggregate row values, ignoring output alias names",False,,,15320,0,803,1,16125
results\structured_complex\structured_advanced\20260525_192127_structured_advanced_structured_complex_gpt-5-mini_run03.json,20260525_192127,structured_advanced_structured_complex_gpt-5-mini_run03,complex,structured,advanced,structured_advanced,gpt-5-mini,03,103,"Finn politikere som både eier aksjer i et selskap og har en rolle i samme selskap. Identifiser politikere med navn og fødselsdato. Ta med navn, fødselsdato, parti, selskap, organisasjonsnummer, rolle og eierandel.",complex_pipeline_stress,aggregate,llm_error,False,JSON parse error: Expecting value: line 1 column 1 (char 0),,,,,,,,,,False,,,24162,,,,24162
results\structured_complex\structured_advanced\20260525_192127_structured_advanced_structured_complex_gpt-5-mini_run03.json,20260525_192127,structured_advanced_structured_complex_gpt-5-mini_run03,complex,structured,advanced,structured_advanced,gpt-5-mini,03,104,"Finn de 20 selskapene med flest samlede rolleoppføringer og eierskapsoppføringer. Ta med navn, organisasjonsnummer, antall roller, antall eierskap og totalt antall relasjoner. Sorter synkende på totalt antall relasjoner og stigende på organisasjonsnummer ved likt antall.",complex_pipeline_stress,aggregate,llm_error,False,"JSON parse error: Expecting ',' delimiter: line 1 column 327 (char 326)",,,,,,,,,,False,,,7169,,,,7169
results\structured_complex\structured_advanced\20260525_192127_structured_advanced_structured_complex_gpt-5-mini_run03.json,20260525_192127,structured_advanced_structured_complex_gpt-5-mini_run03,complex,structured,advanced,structured_advanced,gpt-5-mini,03,105,"Finn partier der politikere har minst én selskapsrolle eller minst ett personlig eierskap. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere, antall rolleoppføringer og antall eierskap.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,18,18,18,"aggregate row values, ignoring output alias names",False,,,18088,0,17608,1,35697
results\structured_complex\structured_naive\20260525_184842_structured_naive_structured_complex_gpt-4.1-mini_run01.json,20260525_184842,structured_naive_structured_complex_gpt-4.1-mini_run01,complex,structured,naive,structured_naive,gpt-4.1-mini,01,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,0,18,0,"aggregate row values, ignoring output alias names",False,,,2219,0,11,0,2230
results\structured_complex\structured_naive\20260525_184842_structured_naive_structured_complex_gpt-4.1-mini_run01.json,20260525_184842,structured_naive_structured_complex_gpt-4.1-mini_run01,complex,structured,naive,structured_naive,gpt-4.1-mini,01,102,"Finn selskaper som både har eierskapsoppføringer i 2023 og aksjeeierbokoppføringer i 2023. Ta med navn, organisasjonsnummer, antall eierskapsoppføringer i 2023 og antall aksjeeierbokoppføringer i 2023.",complex_pipeline_stress,aggregate,llm_error,False,JSON parse error: Expecting value: line 19 column 35 (char 432),,,,,,,,,,False,,,3441,,,,3441
results\structured_complex\structured_naive\20260525_184842_structured_naive_structured_complex_gpt-4.1-mini_run01.json,20260525_184842,structured_naive_structured_complex_gpt-4.1-mini_run01,complex,structured,naive,structured_naive,gpt-4.1-mini,01,105,"Finn partier der politikere har minst én selskapsrolle eller minst ett personlig eierskap. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere, antall rolleoppføringer og antall eierskap.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,22,18,22,"aggregate row values, ignoring output alias names",False,,,2960,0,113,1,3077
results\structured_complex\structured_naive\20260525_185746_structured_naive_structured_complex_gpt-5-mini_run01.json,20260525_185746,structured_naive_structured_complex_gpt-5-mini_run01,complex,structured,naive,structured_naive,gpt-5-mini,01,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,22,18,22,"aggregate row values, ignoring output alias names",False,,,24490,0,885,1,25377
results\structured_complex\structured_naive\20260525_185746_structured_naive_structured_complex_gpt-5-mini_run01.json,20260525_185746,structured_naive_structured_complex_gpt-5-mini_run01,complex,structured,naive,structured_naive,gpt-5-mini,01,102,"Finn selskaper som både har eierskapsoppføringer i 2023 og aksjeeierbokoppføringer i 2023. Ta med navn, organisasjonsnummer, antall eierskapsoppføringer i 2023 og antall aksjeeierbokoppføringer i 2023.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.8889,0.4211,0.5714,8,19,9,11,1,"aggregate row values, ignoring output alias names",False,,,15036,0,17,0,15054
results\structured_complex\structured_naive\20260525_185746_structured_naive_structured_complex_gpt-5-mini_run01.json,20260525_185746,structured_naive_structured_complex_gpt-5-mini_run01,complex,structured,naive,structured_naive,gpt-5-mini,01,105,"Finn partier der politikere har minst én selskapsrolle eller minst ett personlig eierskap. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere, antall rolleoppføringer og antall eierskap.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,18,18,18,"aggregate row values, ignoring output alias names",False,,,29046,0,32472,1,61520
results\structured_complex\structured_naive\20260525_190128_structured_naive_structured_complex_gpt-4.1-mini_run02.json,20260525_190128,structured_naive_structured_complex_gpt-4.1-mini_run02,complex,structured,naive,structured_naive,gpt-4.1-mini,02,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,0,18,0,"aggregate row values, ignoring output alias names",False,,,2795,0,4,0,2800
results\structured_complex\structured_naive\20260525_190128_structured_naive_structured_complex_gpt-4.1-mini_run02.json,20260525_190128,structured_naive_structured_complex_gpt-4.1-mini_run02,complex,structured,naive,structured_naive,gpt-4.1-mini,02,102,"Finn selskaper som både har eierskapsoppføringer i 2023 og aksjeeierbokoppføringer i 2023. Ta med navn, organisasjonsnummer, antall eierskapsoppføringer i 2023 og antall aksjeeierbokoppføringer i 2023.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.8889,0.4211,0.5714,8,19,9,11,1,"aggregate row values, ignoring output alias names",False,,,2604,0,6,0,2611
results\structured_complex\structured_naive\20260525_190128_structured_naive_structured_complex_gpt-4.1-mini_run02.json,20260525_190128,structured_naive_structured_complex_gpt-4.1-mini_run02,complex,structured,naive,structured_naive,gpt-4.1-mini,02,105,"Finn partier der politikere har minst én selskapsrolle eller minst ett personlig eierskap. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere, antall rolleoppføringer og antall eierskap.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.3182,0.3889,0.35,7,18,22,11,15,"aggregate row values, ignoring output alias names",False,,,3156,0,93,1,3250
results\structured_complex\structured_naive\20260525_191000_structured_naive_structured_complex_gpt-5-mini_run02.json,20260525_191000,structured_naive_structured_complex_gpt-5-mini_run02,complex,structured,naive,structured_naive,gpt-5-mini,02,101,"Finn partier med politikere som har selskapsroller. Identifiser politikere med navn og fødselsdato. Ta med parti, antall unike politikere og antall rolleoppføringer.",complex_pipeline_stress,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,18,22,18,22,"aggregate row values, ignoring output alias names",False,,,22204,0,653,1,22859
